Tweet ID,Tweet ID, Tweet Text, Information Source, Information Type, Informativeness
16749,360259042423222273,"Man. RT @BreakingNews: At least 77 killed in Spain train derailment, spokeswoman for high court says - @BloombergNews http://t.co/BueaC8QUk9",Media,Affected individuals,Related and informative
16751,360259713503469568,"RT @elle_emm_aitch: RT @BreakingNews: At least 77 killed in Spain train derailment, spokeswoman for high court says - @BloombergNews http:/…",Media,Affected individuals,Related and informative
16752,360260661437149184,"At least 60 killed, up to 131 injured, after train derails in Spain - http://t.co/pjTl2YJdj3",Media,Affected individuals,Related and informative
16753,360263157052215297,Descarriló un tren en España: confirman 77 muertos http://t.co/PANGFU8Tso,Media,Affected individuals,Related and informative
16754,360264159486689282,"RT @NoticiasCaracol: Aumentan a 77 los fallecidos en España por accidente de tren. Hay al menos 130 heridos, hasta el momento http://t.co/u…",Media,Affected individuals,Related and informative
16755,360266864791797760,RT @ActualidadRT: URGENTE: Asciende a 77 el número de muertos en descarrilamiento de tren en #Santiago de Compostela #España http://t.co/st…,Media,Affected individuals,Related and informative
16758,360273919619506176,RT @NewsBreaker: BREAKING UPDATE: At least 77 people have been killed in a train derailment at Santiago de Compostela in north-western Spai…,Media,Affected individuals,Related and informative
16759,360275056288468992,RT @nycjim: Survivors of horrific train wreck in Spain; 60 dead; 131 hurt. @Reuters gallery: http://t.co/uWcyIfJiMD http://t.co/eZojeT0GEa,Media,Affected individuals,Related and informative
16760,360275156926611456,Too Bad! RT @eNCAnews: BREAKING: A train has derailed in Spain claiming at least 69 lives and injuring 140 people. More to follow...,Media,Affected individuals,Related and informative
16761,360275366654382080,RT @cnni: Death toll in Spain train derailment rises to 77: http://t.co/1lGeYPF9T1,Media,Affected individuals,Related and informative
16762,360278206202384386,"At least 77 killed, 131 injured, after train derails in Spain http://t.co/A3YVX0kxtV",Media,Affected individuals,Related and informative
16763,360278302683955201,[PressTV Latest] - Spain train fatalities rise to 77 http://t.co/puElQ5Y4qH,Media,Affected individuals,Related and informative
16764,360278411735875585,Spain Train Crash 35 Dead http://t.co/ddsDlFj3cN,Outsiders,Affected individuals,Related and informative
16765,360281297387659264,RT @nytimes: Scores Reported Dead as Train Derails in Spain http://t.co/nr57VyTItc,Media,Affected individuals,Related and informative
16766,360281641328967680,"RT @BreakingNews: At least 77 killed in Spain train derailment, spokeswoman for high court says - @BloombergNews http://t.co/s8ssJerhMQ",Media,Affected individuals,Related and informative
16767,360285294567759872,77 dead after train derails in Spain: A passenger train derailed as it hurtled around a curve in northwestern... http://t.co/6djLjhIEIC,Media,Affected individuals,Related and informative
16770,360292844327538689,"Spain train crash: reports of at least 77 killed, 130 injured http://t.co/bz7NxDnsaq",Media,Affected individuals,Related and informative
16771,360293091804053504,"77 dead after train derails, splits apart in Spain - CNN http://t.co/D7Fe47qVlS",Media,Affected individuals,Related and informative
16772,360296002634268672,"RT @DailyStarLeb: At least 77 killed, 131 injured, after #train derails in #Spain | News , International | THE DAILY STAR http://t.co/o0ftA…",Media,Affected individuals,Related and informative
16775,360296984105586688,Dozens killed in train wreck in Spain Reuters: Estimate of the death toll from the train derailment in Sp … http://t.co/b2PDAP1OTm,Media,Affected individuals,Related and informative
16777,360299236438441984,RT @SkyNewsBreak: At least 77 people have been killed in a train derailment at Santiago de Compostela in north-western Spain,Media,Affected individuals,Related and informative
16778,360299840409845761,Al menos 77 muertos y más de 140 heridos al descarrilar un tren en Santiago de Compostela http://t.co/jW7UFCFBW3 vía @rtve,Media,Affected individuals,Related and informative
16779,360300461179408384,RT @BuzzFeed: Update: Massive Train Accident In Spain Kills At Least 60 http://t.co/nxewjkcGF8 http://t.co/vxPoC5A9po,Media,Affected individuals,Related and informative
16780,360300649944055808,"Update: At least 77 killed, 131 injured, after train derails in Spain | Reuters http://t.co/5nHQHjR5Zy",Media,Affected individuals,Related and informative
16782,360303061668859904,RT @Spain_Travel_: At least 77 people dead in Spain train accident - Yahoo! News: Yahoo! NewsAt least 77 people dead in Spain tra... http:/…,Media,Affected individuals,Related and informative
16787,360306668757712896,"RT @AJELive: BREAKING: At least 77 people killed after train derailed in Galicia, Spain [Galicia Court Official, Reuters] http://t.co/M8DN7…",Media,Affected individuals,Related and informative
16788,360307415343833090,RT @cnni: Death toll in Spain train derailment rises to 77: http://t.co/1lGeYPF9T1,Media,Affected individuals,Related and informative
16789,360307889291796481,"RT @AP: At least 77 people dead after train derails in Spain, the worst train accident in decades: http://t.co/6iRh6YfKx3 - VW",Media,Affected individuals,Related and informative
16790,360310745633800193,"At least 77 people dead after train derails in Spain, the worst train accident in decades http://t.co/IcEn6dD83W",Media,Affected individuals,Related and informative
16793,360315309019766784,Que pena todo lo acontecido en el trágico accidente de tren en #España que registra 77 muertos y más de 140 heridos http://t.co/rFVKXGPZu4,Outsiders,Affected individuals,Related and informative
16801,360334439236112384,RT @el_Periodico: Al menos 60 muertos y 130 heridos en accidente de tren en España &gt;&gt; http://t.co/Z4S84Ak2uP http://t.co/eumdkfdrou,Media,Affected individuals,Related and informative
16808,360343322776182784,RT @Almudenasoloel: Al menos 78 muertos y casi 150 heridos por el descarrilamiento del tren en Santiago De Compostela.,Outsiders,Affected individuals,Related and informative
16812,360347223491477507,"RT @16likemike: @likemike They are difficult moments for Galicia, in Spain.  Accident of train leaves 79 dead.  RT so that the people be in…",Outsiders,Affected individuals,Related and informative
16816,360351409398484992,Spain train crash death toll mounts: The number of people killed in Spain's worst train derailment in nearly 7... http://t.co/tLhFW1cuSw,Media,Affected individuals,Related and informative
16822,360354500600528896,The Spain train crash just gets worse. 78 people dead and more than 140 injured. Thoughts are with everyone involved.,Media,Affected individuals,Related and informative
16824,360355242975567872,RT @DjKingAssassin: ✪ Briton among the injured as train carrying pilgrims derails in Spain leaving at least 77 dead:... http://t.co/q3eykgN…,Outsiders,Affected individuals,Related and informative
16828,360356090241753088,RT @EsmeraldaNF1: Esta niña iba en el tren. No se sabe nada de ella y está sola en España. Si tienes datos  escribir a @chipotleychelas htt…,Outsiders,Affected individuals,Related and informative
16838,360361765139259394,"RT @NBCNews: At least 77 dead, up to 145 injured following high-speed train crash in Spain http://t.co/q9wse8z6oF",Media,Affected individuals,Related and informative
16839,360362608198561792,RT @aprensamadrid: Fallece el periodista Enrique Beotas en el accidente del tren de Santiago de Compostela http://t.co/zZifW8M1K6,Media,Affected individuals,Related and informative
16843,360364705321201664,"At least 78 killed, 131 injured, in Spain train disaster – Reuters | Live News http://t.co/FaAeFwJJxa",Media,Affected individuals,Related and informative
16853,360370912916275200,RT @TheSpainScoop: terrible  #Spain: Train derailment at Santiago de Compostela kills 77. Worst rail accident in 40 yrs &amp; 1st since 1972 ht…,Media,Affected individuals,Related and informative
16861,360374171861139456,RT @elimpulsocom: Sube a 78 cifra de muertos tras descarrilar tren en Santiago de Compostela http://t.co/rYGpox6IUu,Outsiders,Affected individuals,Related and informative
16864,360375153332457472,Elevan a 78 los muertos por el descarrilamiento del tren de alta velocidad en España:  Al menos 78 per... http://t.co/BEQk2sHGGW #Chaco,Outsiders,Affected individuals,Related and informative
16866,360375736361684992,@marianorajoy anuncia tres días de luto en España tras accidente de tren que dejó 79 muertos http://t.co/hvDbMRXXjM,Government,Affected individuals,Related and informative
16869,360377380537245696,"RT @adnanebrahim: Holy crap, this looks absolutely horrific &gt; Video shows train crash that killed 77 in Spain http://t.co/UDkAg0sfFF",Outsiders,Affected individuals,Related and informative
16875,360378932425531393,RT @CNNEE: Son 78 los muertos y 95 los heridos por el descarrilamiento de un tren en #España http://t.co/3wNyASpuWQ #Galicia,Media,Affected individuals,Related and informative
16876,360378940814147585,RT @ElCaribeRD: España investiga descarrilamiento que mató a 77.  El tren tenía ocho vagones y transportaba a 218 pasajeros. http://t.co/g0…,Media,Affected individuals,Related and informative
16883,360380677239214080,Video Shows Moment Of Train Crash That Killed At Least 78 In Spain http://t.co/eldmaKuo3z,Media,Affected individuals,Related and informative
16900,360385349702254592,"78 dead after train derails, splits apart in Spain - http://t.co/6qmMqhqjcf via http://t.co/vXNX3foogr",Media,Affected individuals,Related and informative
16901,360385622315237379,"RT @AP Among #AP10Things to Know Today: US surveillance survives close vote, 77 dead in Spain train derailment. http://t.co/UY0GOGTbwu - VW",Media,Affected individuals,Related and informative
16903,360386247283314689,78 dead after train derails in Spain http://t.co/L4g6oJZpwE,Media,Affected individuals,Related and informative
16914,360389015523962880,"Así fue el accidente de tren en España con 80 muertos, 130 heridos y hay 20 muy graves  http://t.co/5ucUIZkNkb",Media,Affected individuals,Related and informative
16917,360389980192911361,RT @CNN: 78 dead after train derails and splits apart in Spain - video released of the crash: http://t.co/oQuOQ9L3v4,Media,Affected individuals,Related and informative
16918,360390114435796993,SON AL MENOS 78 LOS MUERTOS TRAS EL ACCIDENTE DE TREN EN ESPAÑA: Agencia Noticias: En el lugar del siniestro en... http://t.co/GfLhy81R3K,Media,Affected individuals,Related and informative
16920,360390789710356480,"RT @_CapitalDF: Estudiante mexicana, entre pasajeros de tren que se descarriló en España http://t.co/6f4IVCDYW0 #YOLANDADELFINORTEGA http:/…",Media,Affected individuals,Related and informative
16925,360393176252547072,España: 36 de los heridos están en estado critico tras accidente de tren #Internacional,Eyewitness,Affected individuals,Related and informative
16930,360396544303837184,RT @SIN24Horas: #VIDEO: Alta funcionaria dominicana entre los fallecidos durante accidente de tren ayer en #España. http://t.co/Mr26a1u3Jt,Media,Affected individuals,Related and informative
16933,360398020694650881,RT @NoticiasCaracol: Este es el video del accidente de tren en España en el que murieron 78 personas http://t.co/YPGqhwICnP,Media,Affected individuals,Related and informative
16935,360398616281628674,RT @GMA: At least 77 dead in Spain train accident: http://t.co/ZTTvOGHszn,Media,Affected individuals,Related and informative
16937,360398733722136577,Todavía no ha sido confirmado @ElCaribeRD: Funcionaria dominicana murió en accidente de tren en España http://t.co/HjHXH3eeGv,Media,Affected individuals,Related and informative
16938,360398826005217281,"At least 80 people have died and 168 are injured after a train derailed near Santiago de Compostela, Spain http://t.co/s59MzuASu0",Media,Affected individuals,Related and informative
16939,360399413182603264,"78 dead after train derails, splits apart in Spain http://t.co/CUQUrv4SIf - #pray",Media,Affected individuals,Related and informative
16942,360399853609680896,"RT @soydelbierzo: Están buscando a esta chica, iba en el tren y está sola en España. Si sabes algo contacta con @Luisledesma8 http://t.co/A…",Outsiders,Affected individuals,Related - but not informative
